Rank,City,State,Round,ABD,Amount INR CR,Final Category,Sub-Category,Project Name,IT/ITES
18,Chennai,Tamil Nadu,I,ABD,3,Transport,Traffic,Intelligent transport system,Yes
18,Chennai,Tamil Nadu,I,ABD,2.97,Energy & Ecology,Ecology Miscellaneous,Hard landscape,No
18,Chennai,Tamil Nadu,I,ABD,1.98,Energy & Ecology,Ecology Miscellaneous,Soft landscape,No
18,Chennai,Tamil Nadu,I,PAN,15,Transport,NMT,Cycle Sharing system with ICT application,Yes
18,Chennai,Tamil Nadu,I,PAN,61.98,Governance,Security Surveillance,City surveillance system,Yes
18,Chennai,Tamil Nadu,I,PAN,20,Transport,Parking,On-Street Parking Management with ICT application,Yes
18,Chennai,Tamil Nadu,I,PAN,248.47,Energy & Ecology,Energy Control System,Street light monitoring system,Yes
18,Chennai,Tamil Nadu,I,PAN,6.87,Energy & Ecology,Energy Control System,Automatic ON / OFF with timer,Yes
18,Chennai,Tamil Nadu,I,PAN,100,Transport,Traffic,Intelligent Traffic Management System,Yes
18,Chennai,Tamil Nadu,I,PAN,20,Governance,Disaster Management Sea,Disaster Management: Flood & Tsunami monitoring and warning system,Yes
18,Chennai,Tamil Nadu,I,PAN,16,Water & Sanitation,Water Customer Outreach,Smart Water: Digital solutions for citizen services,Yes
19,Ludhiana,Punjab,I,ABD,2,Water & Sanitation,Water Supply,Rehabilitation and improvement or Construction of OHSR for 24X7 water supply,No
19,Ludhiana,Punjab,I,ABD,0.9,Water & Sanitation,Water Supply,dismantling and Rehabilitation of water distribution system,No
19,Ludhiana,Punjab,I,ABD,9.6,Transport,Roads,Dismantling and Restoration of road pavement,No
19,Ludhiana,Punjab,I,ABD,11.5,Water & Sanitation,Water Metering,Implementation of PLC & SCADA for potable water system,Yes
19,Ludhiana,Punjab,I,ABD,20.06,Water & Sanitation,Water Metering,Installation of Smart Meters,Yes
19,Ludhiana,Punjab,I,ABD,4.8,Water & Sanitation,Sanitation Sewerage,Replacement and Rehabilitation of seweage distribution system,No
19,Ludhiana,Punjab,I,ABD,5,Water & Sanitation,Sanitation Sewerage,Augumentation of existing Sewage Treatment Plant (STP) for recycling for 10MLD of this area sewage with tertiary treatment,No
19,Ludhiana,Punjab,I,ABD,4.5,Water & Sanitation,Water Recycling,Recycle water distribution network for reuse,No
19,Ludhiana,Punjab,I,ABD,58.05,Miscellaneous,Utility Duct,laying Underground power distribution network and eliminating over head network,No
19,Ludhiana,Punjab,I,ABD,10,Energy & Ecology,Energy LED Lighting,Installation of Solar based LED street lighting,No
19,Ludhiana,Punjab,I,ABD,37.15,Water & Sanitation,Sanitation Drainage,Construction of dedicated Storm water network,No
19,Ludhiana,Punjab,I,ABD,2.5,Water & Sanitation,Water Rain Water Harvesting,Provision of large scale rain water harvesting pond / canal,No
19,Ludhiana,Punjab,I,ABD,12,Water & Sanitation,Sanitation Drainage,Replacement of old Brick masonry drian along Ferozpur road and along Rose graden road for 2km,No
19,Ludhiana,Punjab,I,ABD,0.26,Water & Sanitation,Sanitation Bins,Collection Bins,No
19,Ludhiana,Punjab,I,ABD,4.72,Water & Sanitation,Sanitation Vehicles,Augumenting Tippers Capacity 1 ton - 10 Nos 8 Ton - 3 Nos,No
19,Ludhiana,Punjab,I,ABD,1.7,Water & Sanitation,Sanitation Methenation Plant,Bio-Methenation Plant @ PAU 30 TPD Segregation Plant,No
19,Ludhiana,Punjab,I,ABD,7,Transport,Roads,Streetscape Improvement,No
19,Ludhiana,Punjab,I,ABD,4.25,Transport,Roads,Bio Swale on Ferozepur road,No
19,Ludhiana,Punjab,I,ABD,20,Governance,Governance,Digital Hoarding and information kiosks,Yes
19,Ludhiana,Punjab,I,ABD,3.2,Water & Sanitation,Sanitation Toilets,Public Toilets (10 nos. with 10 seats/Toilet with Solar roof top),No
19,Ludhiana,Punjab,I,ABD,252.52,Energy & Ecology,Energy Solar,Rooftop Solar installation,No
19,Ludhiana,Punjab,I,ABD,0,Transport,Pedestrian Infrastructure,ABD- Transport & Walkway,No
19,Ludhiana,Punjab,I,ABD,8.69,Transport,Pedestrian Infrastructure,Footpath,No
19,Ludhiana,Punjab,I,ABD,6.15,Transport,NMT,Dedicated Cycle Tracks shared with Footpath,No
19,Ludhiana,Punjab,I,ABD,190,Transport,Public Transit,Elevated BRT along Ferozepur Road,No
19,Ludhiana,Punjab,I,ABD,125,Transport,Public Transit,BRT Stops,No
19,Ludhiana,Punjab,I,ABD,2,Transport,Public Transit,Temporary Bus Shelters,No
19,Ludhiana,Punjab,I,ABD,2.6,Transport,Pedestrian Infrastructure,Foot Over Bridges,No
19,Ludhiana,Punjab,I,ABD,1.45,Transport,NMT,Public Bike Sharing,No
19,Ludhiana,Punjab,I,ABD,0.58,Transport,Para Transit,Area Wise E Rickshaws (50 no),No
19,Ludhiana,Punjab,I,ABD,3.5,Transport,Traffic,Signalisation at Intersections (Vehicle Activated ATCS Comaptible Traffic Signals),No
19,Ludhiana,Punjab,I,ABD,3.23,Transport,Parking,Smart On-Street Parking (300 Bays),Maybe
19,Ludhiana,Punjab,I,ABD,2,Transport,Signage,Signage Road Marking & Wayfinding,No
19,Ludhiana,Punjab,I,ABD,45,Transport,Parking,Multilevel Car Park (300 Cars capacity) (Cost Rs 500000/ECS),No
19,Ludhiana,Punjab,I,ABD,40,Transport,Roads,RoB Pakhowal Rd.,No
19,Ludhiana,Punjab,I,Pan,57.5,Transport,Para Transit,E Rickshaw,No
19,Ludhiana,Punjab,I,Pan,15,IT,Mapping,GPS,Yes
19,Ludhiana,Punjab,I,Pan,0.23,Transport,Para Transit,Charging Stations,No
19,Ludhiana,Punjab,I,Pan,0.3,Governance,Governance,Kiosk,No
19,Ludhiana,Punjab,I,Pan,7,Governance,Command Centre,Control Center,Yes
19,Ludhiana,Punjab,I,Pan,5,Governance,Security Mapping,Mapping and Ground Proofing,Yes
19,Ludhiana,Punjab,I,Pan,28,Governance,Security Mapping,GIS Application Centre and Remote Sensing Centre and Block Networks,Yes
19,Ludhiana,Punjab,I,Pan,12,Governance,Governance,License and Staffing,No
19,Ludhiana,Punjab,I,Pan,32.5,Governance,Command Centre,Central Command Centre & DR Site,Yes
19,Ludhiana,Punjab,I,ABD,0.84,IT,IT Miscellaneous,ICT Cost,Yes
19,Ludhiana,Punjab,I,ABD,1,Miscellaneous,Miscellaneous,ABD- Miscellaneousellenous,No
20,Bhopal,Madhya Pradesh,I,ABD,120,Energy & Ecology,Energy 24x7 Supply,Electricity provision and Energy Efficiency  (Assured electricity supply with at least 10% of the energy requirement coming from solar Smart metering Energy efficient street lighting Energy efficiency for 80% of buildings),Maybe
20,Bhopal,Madhya Pradesh,I,ABD,50.5,Water & Sanitation,Sanitation SWM,Sanitation  (Sanitation including SWM),No
20,Bhopal,Madhya Pradesh,I,ABD,150,IT,Integration,ICT (Robust IT connectivity and digitalization Intelligent traffic management Smart parking Safety of citizens Additional Smart Applications),Yes
20,Bhopal,Madhya Pradesh,I,ABD,86,Water & Sanitation,Water Recycling,Water Supply (Adequate water supply including waste water recycling and storm water reuse Rain water harvesting),No
20,Bhopal,Madhya Pradesh,I,ABD,95,Transport,NMT,Mobility (Pedestrian friendly pathways Encouragement to non-motorised transport Non- vehicle streets/zones),No
20,Bhopal,Madhya Pradesh,I,ABD,20,Energy & Ecology,Ecology Open Spaces,Area Improvement (innovative use of open spaces Visible improvement in the Area),No
20,Bhopal,Madhya Pradesh,I,ABD,922,Housing,Mixed Housing,Housing (Development of Govt. Affordable EWS and LIG housing 15% affordable housing),No
20,Bhopal,Madhya Pradesh,I,PAN,200,Governance,Governance,Smart Unified Governance (Ease of doing Business applications Citizen engagement and grievance module City level application and smart dashboard Data Analytics and MIS City Level GIS Mobile service delivery Waste to Energy conversion GPS based garbage vehicle tracking Asset and operation management  system RFID tagging of garbage bins Waste network simulation GIS based grievance redressal Geo- fencing of assets),Yes
20,Bhopal,Madhya Pradesh,I,PAN,448.21,Energy & Ecology,Energy Smart Poles,Intelligent Street Lighting (Intelligent street light with scheduling  Surveillance and SOS Environment and water level sensors Wi-Fi Intelligent shopping apps Smart phone detection Interactive digital signage,Yes
20,Bhopal,Madhya Pradesh,I,PAN,627,Transport,Roads,Miscellaneous (Landscaping Flyovers to approach site Development of public utilities),No
21,Lucknow,Uttar Pradesh,FT,ABD,36,Water & Sanitation,Sanitation Drainage,Covering of Nallahs,No
21,Lucknow,Uttar Pradesh,FT,ABD,161,Water & Sanitation,Sanitation Drainage,Strengething & Augmentation of network,No
21,Lucknow,Uttar Pradesh,FT,ABD,12,Water & Sanitation,Water Supply,Strengething & Augmentation of Distribution Network,No
21,Lucknow,Uttar Pradesh,FT,ABD,4.41,Water & Sanitation,Water Metering,Smart Metering,Yes
21,Lucknow,Uttar Pradesh,FT,ABD,5,Water & Sanitation,Sanitation ICT,SCADA,Yes
21,Lucknow,Uttar Pradesh,FT,ABD,156.36,Energy & Ecology,Energy Distribution Network,Underground Distribution Cabling & Relocation of Transformers,No
21,Lucknow,Uttar Pradesh,FT,ABD,10.08,Energy & Ecology,Energy Metering,Smart Metering,Yes
21,Lucknow,Uttar Pradesh,FT,ABD,0.86,Energy & Ecology,Energy LED Lighting,Energy Efficient Street Lighting [LED based with network redesign],No
21,Lucknow,Uttar Pradesh,FT,ABD,60,Miscellaneous,Utility Duct,Utility Duct [Electricity Water Telecom OFC PNG],No
21,Lucknow,Uttar Pradesh,FT,ABD,30.5,Energy & Ecology,Energy Gas,PNG Network,No
21,Lucknow,Uttar Pradesh,FT,ABD,12.8,Energy & Ecology,Energy Solar,Solar Rooftop PV,Maybe
21,Lucknow,Uttar Pradesh,FT,ABD,10,Water & Sanitation,Water Rain Water Harvesting,Rain Water Harvesting,Maybe
21,Lucknow,Uttar Pradesh,FT,ABD,14.45,Water & Sanitation,Water Recycling,Waste Water Treatment & Reuse,Maybe
21,Lucknow,Uttar Pradesh,FT,ABD,11.4,Housing,Resident Services,Infrastructure works & Facilities etc at Slums,No
21,Lucknow,Uttar Pradesh,FT,ABD,0.75,Housing,Night Shelter,Night Shelters,No
21,Lucknow,Uttar Pradesh,FT,ABD,9,Energy & Ecology,Ecology Open Spaces,Beautification of Parks/Greens & Establishing Open Gyms & Wifi Hotspots,Yes
21,Lucknow,Uttar Pradesh,FT,ABD,113,Energy & Ecology,Ecology Water Body,Gomti Riverfront Development,No
21,Lucknow,Uttar Pradesh,FT,ABD,93.82,Governance,Governance,Smart City Knowledge Management Centre [Chakbast Road],Maybe
21,Lucknow,Uttar Pradesh,FT,ABD,6.73,Transport,Pedestrian Infrastructure,Pedestrain Infra & Street Furniture,No
21,Lucknow,Uttar Pradesh,FT,ABD,0.1,Transport,Pedestrian Infrastructure,Pelican Crossing for Interconnecting Parks (Begum Hazrat & surroundings),No
21,Lucknow,Uttar Pradesh,FT,ABD,4.66,Transport,NMT,Cycle Track,No
21,Lucknow,Uttar Pradesh,FT,ABD,1.75,Transport,Traffic,Variable Message Signs,No
21,Lucknow,Uttar Pradesh,FT,ABD,4,Transport,Multi Modal Hub,Urban Mobility Nodes,No
21,Lucknow,Uttar Pradesh,FT,ABD,66.58,Transport,Parking,Parking - Globe Park,No
21,Lucknow,Uttar Pradesh,FT,ABD,26.63,Transport,Parking,Parking-Vegetable Market Qaiserbagh Crossing,No
21,Lucknow,Uttar Pradesh,FT,ABD,13.32,Transport,Parking,Parking - Fish Market Qaiserbagh Crossing,No
21,Lucknow,Uttar Pradesh,FT,ABD,1,Transport,Public Transit,Qaiserbagh Bus Stand,No
21,Lucknow,Uttar Pradesh,FT,ABD,1,Energy & Ecology,Ecology Open Spaces,Dayanidhan Park,No
21,Lucknow,Uttar Pradesh,FT,ABD,1,Energy & Ecology,Ecology Open Spaces,Sarojini Naidu Park,No
21,Lucknow,Uttar Pradesh,FT,ABD,0.9,Transport,Parking,9 Locations,No
21,Lucknow,Uttar Pradesh,FT,ABD,4.5,Transport,Ticketing,Smart Ticketing [Temprorary Enroachment Regulation & Penalty System],Yes
21,Lucknow,Uttar Pradesh,FT,ABD,42.5,Transport,Roads,Road & Junction Improvements,No
21,Lucknow,Uttar Pradesh,FT,ABD,8,Governance,Security Surveillance,CCTV Camera,Yes
21,Lucknow,Uttar Pradesh,FT,ABD,4,Governance,Security emergency response,Emergency Call Points,Yes
21,Lucknow,Uttar Pradesh,FT,ABD,2.25,Governance,Security Surveillance,Modern Police Kiosks,No
21,Lucknow,Uttar Pradesh,FT,ABD,10,Water & Sanitation,Sanitation Sewerage,Sewer Line along Nallahs [Intercept],No
21,Lucknow,Uttar Pradesh,FT,ABD,280,Water & Sanitation,Sanitation Sewerage,Strengething & Augmentation of network,No
21,Lucknow,Uttar Pradesh,FT,ABD,4,Water & Sanitation,Sanitation ICT,Door to Door Collection [GPS & ICT for User Charge Collection],Yes
21,Lucknow,Uttar Pradesh,FT,ABD,4,Water & Sanitation,Sanitation ICT,Smart Road Bins [Sensor based],Yes
21,Lucknow,Uttar Pradesh,FT,ABD,2.4,Water & Sanitation,Sanitation ICT,Smart Community Bins [Sensor based],Yes
21,Lucknow,Uttar Pradesh,FT,ABD,8,Water & Sanitation,Sanitation Mechanisation,Road Cleaning Equipments,No
21,Lucknow,Uttar Pradesh,FT,ABD,10.8,Water & Sanitation,Sanitation Toilets,Sanitation [Public & Community Toilets - New & Upgradation of Old],No
21,Lucknow,Uttar Pradesh,FT,ABD,12,Culture & Heritage,Heritage ,Awadh Point - Central Recreation Space [Begum Hazrat Mahal Park],No
21,Lucknow,Uttar Pradesh,FT,ABD,96,Culture & Heritage,Institute/Centre,International Culture & Heritage Centre at Chhattar Manzil,No
21,Lucknow,Uttar Pradesh,FT,ABD,1,Culture & Heritage,Tourism,Tourist Information Centre at Sibtainabad Imambara,No
21,Lucknow,Uttar Pradesh,FT,ABD,13.55,Culture & Heritage,Institute/Centre,Archaeology Research & Heritage Centre at Roshan-ud-Daula Kothi,No
21,Lucknow,Uttar Pradesh,FT,ABD,8.72,Culture & Heritage,Library,Public Library at Darshan Vilas Kothi,No
21,Lucknow,Uttar Pradesh,FT,ABD,11.38,Culture & Heritage,Institute/Centre,Heritage Conservation Institute at Kothi Gulishtan-e-eram,No
21,Lucknow,Uttar Pradesh,FT,ABD,8,Culture & Heritage,Club,Cultural Club at Rafh-e-aam Club,No
21,Lucknow,Uttar Pradesh,FT,ABD,2,Economy,Market,Restoration of Moris Market near Qaiserbagh Crossing,No
21,Lucknow,Uttar Pradesh,FT,ABD,0.96,Culture & Heritage,Festival,Cuisine & Handicraft Festivals,No
21,Lucknow,Uttar Pradesh,FT,ABD,2.4,Culture & Heritage,Events,Cultural Theme Events,No
21,Lucknow,Uttar Pradesh,FT,ABD,1.44,Governance,Communication,Awareness Campaigns,No
21,Lucknow,Uttar Pradesh,FT,ABD,1,Governance,Communication,Branding & Promotion Material,No
21,Lucknow,Uttar Pradesh,FT,ABD,4.8,Governance,Communication,Online Radio & TV Campaigns,No
21,Lucknow,Uttar Pradesh,FT,PAN,75.01,Governance,Governance,Lucknow Smart City Management System/Portal,Yes
21,Lucknow,Uttar Pradesh,FT,PAN,6.01,Governance,Capacity Building,Capacity Building Programs,Yes
21,Lucknow,Uttar Pradesh,FT,PAN,110.01,Transport,Traffic,Integrated Traffic Management System,Yes
21,Lucknow,Uttar Pradesh,FT,PAN,40.01,Governance,Security Surveillance,Smart City Surveillance System,Yes
21,Lucknow,Uttar Pradesh,FT,PAN,60.01,Transport,Parking,Smart Solutions for Existing Parking,Yes
21,Lucknow,Uttar Pradesh,FT,PAN,10.59,Transport,Public Transit,ICT for City Bus Services,Yes
21,Lucknow,Uttar Pradesh,FT,PAN,40.01,Transport,Public Transit,Smart Bus Shelters,Maybe
21,Lucknow,Uttar Pradesh,FT,PAN,8.01,Transport,Ticketing,One Lucknow Unified Smart Mobility Card [Integration Infrastructure],Yes
21,Lucknow,Uttar Pradesh,FT,PAN,64.01,Transport,Multi Modal Hub,Urban Mobility Nodes,Yes
21,Lucknow,Uttar Pradesh,FT,PAN,144.01,Energy & Ecology,Energy LED Lighting,Energy Efficient Street Lighting [LED],Maybe
21,Lucknow,Uttar Pradesh,FT,ABD,56.03,Culture & Heritage,Culture & Heritage Miscellaneous,Soft Costs,No
21,Lucknow,Uttar Pradesh,FT,ABD,5,Culture & Heritage,Culture & Heritage Restoration,Awadh Walk on Thandi Sadak,No
21,Lucknow,Uttar Pradesh,FT,ABD,2.48,Culture & Heritage,Culture & Heritage Restoration,Fagade Lighting & Restoration of Lai Baradari,No
22,Warangal,Telangana,FT,ABD,0,Energy & Ecology,Ecology Water Body,Heritage Area and Lakefront Promenade Development,No
22,Warangal,Telangana,FT,ABD,15.7,Energy & Ecology,Ecology Water Body,Lakefront promenade development - Foreshore road,No
22,Warangal,Telangana,FT,ABD,10.5,Energy & Ecology,Ecology Water Body,Lakefront promenade development - Bhadrakali temple side Foreshore road,No
22,Warangal,Telangana,FT,ABD,0,Culture & Heritage,Tourism,Heritage and Cultural Tourism,No
22,Warangal,Telangana,FT,ABD,9,Culture & Heritage,Tourism,Heritage walk (total 5.08km including existing roads),No
22,Warangal,Telangana,FT,ABD,26.1,Energy & Ecology,Ecology Open Spaces,Leisure park,No
22,Warangal,Telangana,FT,ABD,91.7,Housing,Slum Redevelopment,Housing for existing HHs living in Kachha & Semi Pucca houses in slum area,No
22,Warangal,Telangana,FT,ABD,0,Housing,Resident Services,Non-Slum Residential Areas Retrofitting,No
22,Warangal,Telangana,FT,ABD,59.9,Water & Sanitation,Water Supply,Adeqate Water Supply,No
22,Warangal,Telangana,FT,ABD,125.3,Water & Sanitation,Sanitation Sewerage,Sewerage Collection & Waste water recycling,No
22,Warangal,Telangana,FT,ABD,4.1,Water & Sanitation,Sanitation SWM,Sanitation,No
22,Warangal,Telangana,FT,ABD,2.1,Water & Sanitation,Sanitation SWM,Solid Waste Management,No
22,Warangal,Telangana,FT,ABD,2.8,Water & Sanitation,Sanitation Drainage,Storm Water Drainage,No
22,Warangal,Telangana,FT,ABD,407.1,Transport,Public Transit,Public Transit Corridor Improvement,No
22,Warangal,Telangana,FT,ABD,110.9,Transport,Roads,Retrofitting other roads 36.3 km,No
22,Warangal,Telangana,FT,ABD,16.8,Transport,NMT,NMT Corridor along Nala 3 km,No
22,Warangal,Telangana,FT,ABD,610.7,Transport,Public Transit,TSRTC Bus Stand Redevelopment,No
22,Warangal,Telangana,FT,ABD,295.6,Transport,Parking,Multi level Parking,No
22,Warangal,Telangana,FT,ABD,178.7,Energy & Ecology,Energy Solar,Solar Mission,No
22,Warangal,Telangana,FT,ABD,4.3,Energy & Ecology,Energy Renewable,Waste to Energy,No
22,Warangal,Telangana,FT,ABD,5.5,Energy & Ecology,Ecology Water Body,Bhadrakali Lake Regeneration and cleaning,No
22,Warangal,Telangana,FT,ABD,10,Energy & Ecology,Ecology quality monitor,Environmental quality monitoring Stations,Yes
22,Warangal,Telangana,FT,ABD,20.8,Water & Sanitation,Water Rain Water Harvesting,Rain Harvesting for all Govt. Owned Institution and Office Buildings,No
22,Warangal,Telangana,FT,ABD,32.9,Energy & Ecology,Ecology Open Spaces,Development of Open Spaces in Retrofitting Area,No
22,Warangal,Telangana,FT,ABD,443.6,Energy & Ecology,Energy 24x7 Supply,Safe and Assured Electricity Supply,No
22,Warangal,Telangana,FT,ABD,6.5,Governance,Security Surveillance,Smart Safety Surveillance & Monitoring,Yes
22,Warangal,Telangana,FT,PAN,49.8,Governance,Command Centre,Integrated City Operations Center,Yes
22,Warangal,Telangana,FT,PAN,18.5,Transport,Traffic,Intelligent Transit System,Yes
22,Warangal,Telangana,FT,PAN,4.4,Transport,Parking,Parking Management System,Yes
22,Warangal,Telangana,FT,PAN,16.9,Transport,Traffic,Area Traffic Control System,Yes
22,Warangal,Telangana,FT,PAN,12.7,Governance,Security Surveillance,Safety & Security Platform,Yes
22,Warangal,Telangana,FT,PAN,33.8,IT,Integration,City Communications Backbone,Yes
22,Warangal,Telangana,FT,PAN,17.2,IT,Integration,Common City Payments & Service Platform,Yes
22,Warangal,Telangana,FT,ABD,5.4,Miscellaneous,Miscellaneous,Social and Community Development,No
22,Warangal,Telangana,FT,ABD,1,Culture & Heritage,Culture & Heritage Restoration,Improvement of 1000 pillar temple precinct,No
22,Warangal,Telangana,FT,ABD,2.6,Culture & Heritage,Culture & Heritage Restoration,Improvement of Padmakashi temple precinct,No
23,Dharamshala,Himachal Pradesh,FT,ABD,18.02,Economy,Market,McLeodGanj redevelopment Project,No
23,Dharamshala,Himachal Pradesh,FT,ABD,6.16,Transport,Roads,Streetscaping at Depot Bazar,No
23,Dharamshala,Himachal Pradesh,FT,ABD,45.21,Culture & Heritage,Tourism,Theme Park - Mini Himachal - Charan Khad,No
23,Dharamshala,Himachal Pradesh,FT,ABD,19.03,Culture & Heritage,Tourism,Tourist Interpretation Centre with kalagram - Charan Khad,No
23,Dharamshala,Himachal Pradesh,FT,ABD,5.61,Culture & Heritage,Tourism,Rejuvenation Centre at Bhagsu,No
23,Dharamshala,Himachal Pradesh,FT,ABD,56.5,Culture & Heritage,Tourism,Funicular at Bhagsu,No
23,Dharamshala,Himachal Pradesh,FT,ABD,1.45,Culture & Heritage,Tourism,Eco-tourism: Camping Tree houses nature  trails etc,No
23,Dharamshala,Himachal Pradesh,FT,ABD,6.79,Economy,Convention Centre,Convention Centre - Mc LeodGanj,No
23,Dharamshala,Himachal Pradesh,FT,ABD,5.77,Culture & Heritage,Tourism,Mountaineering and paragliding institute,No
